,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
15584,2013,1,18,1707.0,1700,7.0,2023.0,2006,17.0,B6,509,N709JB,EWR,FLL,164.0,1065,17,0,2013-01-18 17:00:00,JetBlue Airways
15585,2013,1,18,1708.0,1710,-2.0,1924.0,1912,12.0,US,894,N163US,LGA,CLT,83.0,544,17,10,2013-01-18 17:00:00,US Airways Inc.
15586,2013,1,18,1708.0,1659,9.0,1823.0,1822,1.0,UA,531,N451UA,EWR,BOS,42.0,200,16,59,2013-01-18 16:00:00,United Air Lines Inc.
15587,2013,1,18,1709.0,1630,39.0,2036.0,2020,16.0,VX,27,N849VA,JFK,SFO,354.0,2586,16,30,2013-01-18 16:00:00,Virgin America
15588,2013,1,18,1711.0,1710,1.0,2021.0,2015,6.0,AA,695,N3EWAA,JFK,AUS,222.0,1521,17,10,2013-01-18 17:00:00,American Airlines Inc.
15589,2013,1,18,1714.0,1710,4.0,2035.0,2036,-1.0,UA,1178,N21108,EWR,SFO,352.0,2565,17,10,2013-01-18 17:00:00,United Air Lines Inc.
15590,2013,1,18,1715.0,1715,0.0,2010.0,2040,-30.0,DL,503,N3750D,JFK,SAN,326.0,2446,17,15,2013-01-18 17:00:00,Delta Air Lines Inc.
15591,2013,1,18,1716.0,1705,11.0,2021.0,2015,6.0,UA,1259,N13750,LGA,IAH,206.0,1416,17,5,2013-01-18 17:00:00,United Air Lines Inc.
15592,2013,1,18,1718.0,1720,-2.0,2047.0,2033,14.0,DL,1779,N316US,LGA,FLL,165.0,1076,17,20,2013-01-18 17:00:00,Delta Air Lines Inc.
15593,2013,1,18,1719.0,1720,-1.0,1922.0,1905,17.0,MQ,4479,N739MQ,LGA,RDU,76.0,431,17,20,2013-01-18 17:00:00,Envoy Air
15594,2013,1,18,1721.0,1700,21.0,2001.0,1950,11.0,AA,575,N621AA,JFK,EGE,253.0,1747,17,0,2013-01-18 17:00:00,American Airlines Inc.
15595,2013,1,18,1721.0,1530,111.0,1938.0,1725,133.0,AA,2223,N550AA,LGA,STL,148.0,888,15,30,2013-01-18 15:00:00,American Airlines Inc.
15596,2013,1,18,1721.0,1725,-4.0,1852.0,1855,-3.0,MQ,4255,N607MQ,JFK,BNA,121.0,765,17,25,2013-01-18 17:00:00,Envoy Air
15597,2013,1,18,1722.0,1725,-3.0,2051.0,2050,1.0,UA,512,N508UA,JFK,SFO,352.0,2586,17,25,2013-01-18 17:00:00,United Air Lines Inc.
15598,2013,1,18,1723.0,1730,-7.0,2024.0,2004,20.0,FL,623,N290AT,LGA,ATL,133.0,762,17,30,2013-01-18 17:00:00,AirTran Airways Corporation
15599,2013,1,18,1724.0,1644,40.0,1912.0,1847,25.0,EV,4411,N16976,EWR,MEM,144.0,946,16,44,2013-01-18 16:00:00,ExpressJet Airlines Inc.
15600,2013,1,18,1724.0,1725,-1.0,2155.0,2040,,AA,145,N3HCAA,JFK,SAN,,2446,17,25,2013-01-18 17:00:00,American Airlines Inc.
15601,2013,1,18,1725.0,1730,-5.0,1911.0,1855,16.0,WN,216,N288WN,EWR,MDW,122.0,711,17,30,2013-01-18 17:00:00,Southwest Airlines Co.
15602,2013,1,18,1726.0,1725,1.0,2018.0,2023,-5.0,UA,1134,N29129,EWR,IAH,204.0,1400,17,25,2013-01-18 17:00:00,United Air Lines Inc.
15603,2013,1,18,1729.0,1730,-1.0,2023.0,1957,26.0,F9,837,N202FR,LGA,DEN,238.0,1620,17,30,2013-01-18 17:00:00,Frontier Airlines Inc.
15604,2013,1,18,1729.0,1729,0.0,2059.0,2049,10.0,AA,543,N365AA,JFK,MIA,159.0,1089,17,29,2013-01-18 17:00:00,American Airlines Inc.
15605,2013,1,18,1729.0,1727,2.0,2055.0,2049,6.0,UA,1593,N27239,EWR,PDX,364.0,2434,17,27,2013-01-18 17:00:00,United Air Lines Inc.
15606,2013,1,18,1731.0,1734,-3.0,1834.0,1854,-20.0,B6,74,N526JB,JFK,BTV,47.0,266,17,34,2013-01-18 17:00:00,JetBlue Airways
15607,2013,1,18,1731.0,1725,6.0,2018.0,2017,1.0,UA,1109,N17128,EWR,MCO,145.0,937,17,25,2013-01-18 17:00:00,United Air Lines Inc.
15608,2013,1,18,1733.0,1715,18.0,2058.0,2019,39.0,DL,1585,N910DL,LGA,MCO,147.0,950,17,15,2013-01-18 17:00:00,Delta Air Lines Inc.
15609,2013,1,18,1734.0,1730,4.0,2034.0,2023,11.0,UA,1637,N79521,EWR,TPA,152.0,997,17,30,2013-01-18 17:00:00,United Air Lines Inc.
15610,2013,1,18,1735.0,1735,0.0,1919.0,1925,-6.0,WN,408,N405WN,LGA,BNA,118.0,764,17,35,2013-01-18 17:00:00,Southwest Airlines Co.
15611,2013,1,18,1738.0,1745,-7.0,1957.0,1953,4.0,DL,2331,N953DL,LGA,DTW,83.0,502,17,45,2013-01-18 17:00:00,Delta Air Lines Inc.
15612,2013,1,18,1739.0,1725,14.0,1943.0,1933,10.0,EV,4323,N13955,EWR,CVG,101.0,569,17,25,2013-01-18 17:00:00,ExpressJet Airlines Inc.
15613,2013,1,18,1739.0,1730,9.0,1922.0,1923,-1.0,US,449,N679AW,EWR,CLT,79.0,529,17,30,2013-01-18 17:00:00,US Airways Inc.
15614,2013,1,18,1740.0,1735,5.0,1919.0,1922,-3.0,B6,1111,N178JB,JFK,RDU,75.0,427,17,35,2013-01-18 17:00:00,JetBlue Airways
15615,2013,1,18,1741.0,1619,82.0,1853.0,1726,87.0,EV,4299,N16919,EWR,DCA,43.0,199,16,19,2013-01-18 16:00:00,ExpressJet Airlines Inc.
15616,2013,1,18,1742.0,1720,22.0,1932.0,1915,17.0,AA,1351,N3DCAA,JFK,ORD,129.0,740,17,20,2013-01-18 17:00:00,American Airlines Inc.
15617,2013,1,18,1743.0,1705,38.0,1919.0,1905,14.0,WN,440,N247WN,EWR,STL,134.0,872,17,5,2013-01-18 17:00:00,Southwest Airlines Co.
15618,2013,1,18,1744.0,1750,-6.0,1906.0,1908,-2.0,B6,1307,N216JB,JFK,IAD,52.0,228,17,50,2013-01-18 17:00:00,JetBlue Airways
15619,2013,1,18,1745.0,1745,0.0,2102.0,2120,-18.0,AA,177,N335AA,JFK,SFO,348.0,2586,17,45,2013-01-18 17:00:00,American Airlines Inc.
15620,2013,1,18,1746.0,1745,1.0,2054.0,2055,-1.0,AA,785,N3GPAA,LGA,DFW,201.0,1389,17,45,2013-01-18 17:00:00,American Airlines Inc.
15621,2013,1,18,1747.0,1720,27.0,1934.0,1910,24.0,AA,345,N566AA,LGA,ORD,120.0,733,17,20,2013-01-18 17:00:00,American Airlines Inc.
15622,2013,1,18,1749.0,1729,20.0,2051.0,2046,5.0,DL,1185,N375DA,EWR,SLC,282.0,1969,17,29,2013-01-18 17:00:00,Delta Air Lines Inc.
15623,2013,1,18,1749.0,1755,-6.0,2052.0,2109,-17.0,B6,989,N556JB,JFK,FLL,159.0,1069,17,55,2013-01-18 17:00:00,JetBlue Airways
15624,2013,1,18,1750.0,1727,23.0,2208.0,2038,,UA,738,N481UA,EWR,SEA,,2402,17,27,2013-01-18 17:00:00,United Air Lines Inc.
15625,2013,1,18,1751.0,1750,1.0,2055.0,2102,-7.0,UA,1228,N34222,EWR,SAN,338.0,2425,17,50,2013-01-18 17:00:00,United Air Lines Inc.
15626,2013,1,18,1753.0,1800,-7.0,2046.0,2058,-12.0,B6,9,N517JB,JFK,MCO,146.0,944,18,0,2013-01-18 18:00:00,JetBlue Airways
15627,2013,1,18,1753.0,1800,-7.0,1934.0,1913,21.0,US,2138,N948UW,LGA,BOS,38.0,184,18,0,2013-01-18 18:00:00,US Airways Inc.
15628,2013,1,18,1754.0,1755,-1.0,2119.0,2053,26.0,B6,391,N595JB,LGA,MCO,144.0,950,17,55,2013-01-18 17:00:00,JetBlue Airways
15629,2013,1,18,1754.0,1800,-6.0,1919.0,1913,6.0,US,2185,N723UW,LGA,DCA,44.0,214,18,0,2013-01-18 18:00:00,US Airways Inc.
15630,2013,1,18,1755.0,1730,25.0,2003.0,1936,27.0,EV,4382,N12564,EWR,DTW,93.0,488,17,30,2013-01-18 17:00:00,ExpressJet Airlines Inc.
15631,2013,1,18,1756.0,1703,53.0,1859.0,1810,49.0,EV,4373,N14902,EWR,DCA,40.0,199,17,3,2013-01-18 17:00:00,ExpressJet Airlines Inc.
15632,2013,1,18,1756.0,1805,-9.0,1957.0,1955,2.0,MQ,4626,N528MQ,LGA,CMH,77.0,479,18,5,2013-01-18 18:00:00,Envoy Air
15633,2013,1,18,1756.0,1753,3.0,2113.0,2105,8.0,UA,535,N512UA,JFK,LAX,333.0,2475,17,53,2013-01-18 17:00:00,United Air Lines Inc.
15634,2013,1,18,1758.0,1800,-2.0,1907.0,1915,-8.0,B6,1016,N197JB,JFK,BOS,41.0,187,18,0,2013-01-18 18:00:00,JetBlue Airways
15635,2013,1,18,1759.0,1800,-1.0,1955.0,2006,-11.0,US,373,N520UW,JFK,CLT,84.0,541,18,0,2013-01-18 18:00:00,US Airways Inc.
15636,2013,1,18,1759.0,1810,-11.0,1944.0,1945,-1.0,MQ,4484,N734MQ,LGA,BNA,120.0,764,18,10,2013-01-18 18:00:00,Envoy Air
15637,2013,1,18,1800.0,1800,0.0,2050.0,2043,7.0,DL,1047,N667DN,LGA,ATL,119.0,762,18,0,2013-01-18 18:00:00,Delta Air Lines Inc.
15638,2013,1,18,1802.0,1808,-6.0,1940.0,1949,-9.0,UA,1053,N16701,EWR,CLE,69.0,404,18,8,2013-01-18 18:00:00,United Air Lines Inc.
15639,2013,1,18,1802.0,1800,2.0,2106.0,2104,2.0,UA,1221,N16703,EWR,DFW,200.0,1372,18,0,2013-01-18 18:00:00,United Air Lines Inc.
15640,2013,1,18,1804.0,1700,64.0,1952.0,1849,63.0,EV,4202,N14148,EWR,STL,137.0,872,17,0,2013-01-18 17:00:00,ExpressJet Airlines Inc.
15641,2013,1,18,1804.0,1810,-6.0,2014.0,2037,-23.0,9E,3542,N917XJ,JFK,MSP,160.0,1029,18,10,2013-01-18 18:00:00,Endeavor Air Inc.
15642,2013,1,18,1804.0,1745,19.0,2128.0,2117,11.0,DL,1394,N3769L,JFK,PDX,354.0,2454,17,45,2013-01-18 17:00:00,Delta Air Lines Inc.
15643,2013,1,18,1805.0,1722,43.0,1924.0,1844,40.0,EV,4300,N19554,EWR,RIC,52.0,277,17,22,2013-01-18 17:00:00,ExpressJet Airlines Inc.
15644,2013,1,18,1805.0,1810,-5.0,2117.0,2142,-25.0,B6,173,N535JB,JFK,SJC,345.0,2569,18,10,2013-01-18 18:00:00,JetBlue Airways
15645,2013,1,18,1806.0,1805,1.0,1957.0,1935,22.0,WN,389,N226WN,LGA,MDW,121.0,725,18,5,2013-01-18 18:00:00,Southwest Airlines Co.
15646,2013,1,18,1807.0,1815,-8.0,1928.0,1958,-30.0,9E,4019,N8884E,JFK,RIC,55.0,288,18,15,2013-01-18 18:00:00,Endeavor Air Inc.
15647,2013,1,18,1807.0,1800,7.0,1952.0,1939,13.0,UA,691,N482UA,LGA,ORD,123.0,733,18,0,2013-01-18 18:00:00,United Air Lines Inc.
15648,2013,1,18,1808.0,1710,58.0,1916.0,1820,56.0,EV,4316,N15555,EWR,BWI,34.0,169,17,10,2013-01-18 17:00:00,ExpressJet Airlines Inc.
15649,2013,1,18,1808.0,1807,1.0,2100.0,2128,-28.0,B6,217,N570JB,JFK,LGB,332.0,2465,18,7,2013-01-18 18:00:00,JetBlue Airways
15650,2013,1,18,1808.0,1800,8.0,1909.0,1910,-1.0,WN,808,N719SW,EWR,BWI,34.0,169,18,0,2013-01-18 18:00:00,Southwest Airlines Co.
15651,2013,1,18,1809.0,1815,-6.0,2031.0,2032,-1.0,EV,5054,N738EV,EWR,MSP,165.0,1008,18,15,2013-01-18 18:00:00,ExpressJet Airlines Inc.
15652,2013,1,18,1811.0,1815,-4.0,2031.0,2026,5.0,DL,2019,N327NW,LGA,MSP,154.0,1020,18,15,2013-01-18 18:00:00,Delta Air Lines Inc.
15653,2013,1,18,1811.0,1810,1.0,2149.0,2130,19.0,AA,1611,N3DVAA,LGA,MIA,165.0,1096,18,10,2013-01-18 18:00:00,American Airlines Inc.
15654,2013,1,18,1811.0,1815,-4.0,2155.0,2130,25.0,AS,7,N402AS,EWR,SEA,360.0,2402,18,15,2013-01-18 18:00:00,Alaska Airlines Inc.
15655,2013,1,18,1814.0,1745,29.0,2114.0,2042,32.0,B6,547,N652JB,EWR,PBI,153.0,1023,17,45,2013-01-18 17:00:00,JetBlue Airways
15656,2013,1,18,1816.0,1820,-4.0,2126.0,2150,-24.0,AA,119,N3GCAA,EWR,LAX,325.0,2454,18,20,2013-01-18 18:00:00,American Airlines Inc.
15657,2013,1,18,1818.0,1820,-2.0,2046.0,2115,-29.0,B6,711,N534JB,JFK,LAS,303.0,2248,18,20,2013-01-18 18:00:00,JetBlue Airways
15658,2013,1,18,1820.0,1815,5.0,2100.0,2050,10.0,DL,926,N306DQ,EWR,ATL,123.0,746,18,15,2013-01-18 18:00:00,Delta Air Lines Inc.
15659,2013,1,18,1821.0,1819,2.0,2134.0,2138,-4.0,UA,593,N834UA,EWR,SNA,328.0,2434,18,19,2013-01-18 18:00:00,United Air Lines Inc.
15660,2013,1,18,1822.0,1830,-8.0,2138.0,2205,-27.0,AA,269,N3HRAA,JFK,SEA,358.0,2422,18,30,2013-01-18 18:00:00,American Airlines Inc.
15661,2013,1,18,1824.0,1619,125.0,1935.0,1723,132.0,EV,4271,N21129,EWR,ALB,38.0,143,16,19,2013-01-18 16:00:00,ExpressJet Airlines Inc.
15662,2013,1,18,1825.0,1829,-4.0,2022.0,2032,-10.0,US,1973,N539UW,EWR,CLT,78.0,529,18,29,2013-01-18 18:00:00,US Airways Inc.
15663,2013,1,18,1825.0,1835,-10.0,1939.0,1950,-11.0,MQ,3944,N610MQ,JFK,BWI,40.0,184,18,35,2013-01-18 18:00:00,Envoy Air
15664,2013,1,18,1826.0,1815,11.0,1941.0,1952,-11.0,9E,4277,N8541D,JFK,ORF,47.0,290,18,15,2013-01-18 18:00:00,Endeavor Air Inc.
15665,2013,1,18,1827.0,1819,8.0,1952.0,1932,20.0,EV,4520,N11194,EWR,PWM,49.0,284,18,19,2013-01-18 18:00:00,ExpressJet Airlines Inc.
15666,2013,1,18,1827.0,1600,147.0,2152.0,1925,147.0,AA,1467,N3BPAA,LGA,MIA,160.0,1096,16,0,2013-01-18 16:00:00,American Airlines Inc.
15667,2013,1,18,1830.0,1815,15.0,1957.0,1939,18.0,UA,1703,N33289,EWR,BOS,43.0,200,18,15,2013-01-18 18:00:00,United Air Lines Inc.
15668,2013,1,18,1831.0,1835,-4.0,2121.0,2128,-7.0,B6,527,N608JB,EWR,MCO,135.0,937,18,35,2013-01-18 18:00:00,JetBlue Airways
15669,2013,1,18,1832.0,1758,34.0,1956.0,1936,20.0,UA,1172,N76505,EWR,ORD,114.0,719,17,58,2013-01-18 17:00:00,United Air Lines Inc.
15670,2013,1,18,1833.0,1830,3.0,2018.0,2015,3.0,MQ,4674,N3AEMQ,LGA,CLE,72.0,419,18,30,2013-01-18 18:00:00,Envoy Air
15671,2013,1,18,1836.0,1835,1.0,2214.0,2212,2.0,DL,1643,N3760C,JFK,SEA,354.0,2422,18,35,2013-01-18 18:00:00,Delta Air Lines Inc.
15672,2013,1,18,1837.0,1436,241.0,2007.0,1543,264.0,EV,4372,N11164,EWR,DCA,40.0,199,14,36,2013-01-18 14:00:00,ExpressJet Airlines Inc.
15673,2013,1,18,1837.0,1840,-3.0,2011.0,2020,-9.0,MQ,3730,N512MQ,EWR,ORD,118.0,719,18,40,2013-01-18 18:00:00,Envoy Air
15674,2013,1,18,1838.0,1845,-7.0,2030.0,2030,0.0,MQ,4517,N725MQ,LGA,CRW,75.0,444,18,45,2013-01-18 18:00:00,Envoy Air
15675,2013,1,18,1838.0,1810,28.0,2226.0,2150,36.0,UA,594,N434UA,EWR,PHX,296.0,2133,18,10,2013-01-18 18:00:00,United Air Lines Inc.
15676,2013,1,18,1840.0,1720,80.0,2200.0,2040,80.0,AA,1999,N5CRAA,EWR,MIA,160.0,1085,17,20,2013-01-18 17:00:00,American Airlines Inc.
15677,2013,1,18,1840.0,1846,-6.0,2010.0,2019,-9.0,B6,130,N265JB,JFK,BUF,63.0,301,18,46,2013-01-18 18:00:00,JetBlue Airways
15678,2013,1,18,1842.0,1830,12.0,2157.0,2202,-5.0,UA,272,N510UA,JFK,SFO,356.0,2586,18,30,2013-01-18 18:00:00,United Air Lines Inc.
15679,2013,1,18,1843.0,1845,-2.0,2105.0,2137,-32.0,9E,3369,N935XJ,JFK,MSY,177.0,1182,18,45,2013-01-18 18:00:00,Endeavor Air Inc.
15680,2013,1,18,1843.0,1827,16.0,2056.0,2045,11.0,UA,612,N522UA,EWR,DEN,216.0,1605,18,27,2013-01-18 18:00:00,United Air Lines Inc.
15681,2013,1,18,1846.0,1830,16.0,2200.0,2148,12.0,UA,1139,N73283,EWR,LAX,334.0,2454,18,30,2013-01-18 18:00:00,United Air Lines Inc.
15682,2013,1,18,1846.0,1810,36.0,2156.0,2120,36.0,UA,1292,N37465,EWR,FLL,150.0,1065,18,10,2013-01-18 18:00:00,United Air Lines Inc.
15683,2013,1,18,1848.0,1808,40.0,2152.0,2106,46.0,UA,1269,N73256,EWR,PBI,150.0,1023,18,8,2013-01-18 18:00:00,United Air Lines Inc.
15684,2013,1,18,1849.0,1850,-1.0,2136.0,2212,-36.0,DL,2159,N3735D,JFK,MCO,138.0,944,18,50,2013-01-18 18:00:00,Delta Air Lines Inc.
15685,2013,1,18,1850.0,1845,5.0,2153.0,2221,-28.0,DL,2190,N373NW,JFK,MIA,161.0,1089,18,45,2013-01-18 18:00:00,Delta Air Lines Inc.
15686,2013,1,18,1850.0,1855,-5.0,2201.0,2210,-9.0,DL,2391,N317US,JFK,TPA,153.0,1005,18,55,2013-01-18 18:00:00,Delta Air Lines Inc.
15687,2013,1,18,1850.0,1840,10.0,2103.0,2049,14.0,DL,2131,N352NW,LGA,DTW,86.0,502,18,40,2013-01-18 18:00:00,Delta Air Lines Inc.
15688,2013,1,18,1850.0,1900,-10.0,1956.0,2012,-16.0,US,2140,N946UW,LGA,BOS,38.0,184,19,0,2013-01-18 19:00:00,US Airways Inc.
15689,2013,1,18,1852.0,1855,-3.0,2118.0,2142,-24.0,DL,951,N1609,JFK,ATL,118.0,760,18,55,2013-01-18 18:00:00,Delta Air Lines Inc.
15690,2013,1,18,1852.0,1900,-8.0,2122.0,2134,-12.0,FL,645,N986AT,LGA,ATL,115.0,762,19,0,2013-01-18 19:00:00,AirTran Airways Corporation
15691,2013,1,18,1853.0,1830,23.0,2051.0,2044,7.0,9E,3716,N228PQ,EWR,DTW,85.0,488,18,30,2013-01-18 18:00:00,Endeavor Air Inc.
15692,2013,1,18,1854.0,1820,34.0,2027.0,2005,22.0,AA,353,N3AKAA,LGA,ORD,120.0,733,18,20,2013-01-18 18:00:00,American Airlines Inc.
15693,2013,1,18,1855.0,1900,-5.0,2146.0,2146,0.0,DL,947,N652DL,LGA,ATL,117.0,762,19,0,2013-01-18 19:00:00,Delta Air Lines Inc.
15694,2013,1,18,1855.0,1855,0.0,2340.0,2355,-15.0,AA,1613,N5EGAA,JFK,SJU,201.0,1598,18,55,2013-01-18 18:00:00,American Airlines Inc.
15695,2013,1,18,1855.0,1859,-4.0,2157.0,2225,-28.0,B6,171,N621JB,JFK,SMF,342.0,2521,18,59,2013-01-18 18:00:00,JetBlue Airways
15696,2013,1,18,1855.0,1900,-5.0,2208.0,2301,-53.0,DL,1465,N727TW,JFK,SFO,347.0,2586,19,0,2013-01-18 19:00:00,Delta Air Lines Inc.
15697,2013,1,18,1855.0,1900,-5.0,2011.0,2015,-4.0,US,2187,N757UW,LGA,DCA,47.0,214,19,0,2013-01-18 19:00:00,US Airways Inc.
15698,2013,1,18,1858.0,1900,-2.0,2016.0,2018,-2.0,EV,5714,N828AS,JFK,IAD,44.0,228,19,0,2013-01-18 19:00:00,ExpressJet Airlines Inc.
15699,2013,1,18,1858.0,1850,8.0,2059.0,2055,4.0,US,1491,N197UW,LGA,CLT,84.0,544,18,50,2013-01-18 18:00:00,US Airways Inc.
15700,2013,1,18,1859.0,1856,3.0,2157.0,2204,-7.0,UA,891,N496UA,LGA,IAH,208.0,1416,18,56,2013-01-18 18:00:00,United Air Lines Inc.
15701,2013,1,18,1900.0,1900,0.0,2235.0,2238,-3.0,DL,87,N712TW,JFK,LAX,341.0,2475,19,0,2013-01-18 19:00:00,Delta Air Lines Inc.
15702,2013,1,18,1902.0,1855,7.0,2219.0,2245,-26.0,VX,29,N636VA,JFK,SFO,350.0,2586,18,55,2013-01-18 18:00:00,Virgin America
15703,2013,1,18,1902.0,1905,-3.0,2029.0,2040,-11.0,WN,981,N499WN,LGA,MKE,118.0,738,19,5,2013-01-18 19:00:00,Southwest Airlines Co.
15704,2013,1,18,1902.0,1855,7.0,2111.0,2100,11.0,MQ,4649,N508MQ,LGA,MSP,159.0,1020,18,55,2013-01-18 18:00:00,Envoy Air
15705,2013,1,18,1903.0,1859,4.0,2226.0,2247,-21.0,B6,179,N531JB,JFK,PHX,296.0,2153,18,59,2013-01-18 18:00:00,JetBlue Airways
15706,2013,1,18,1905.0,1850,15.0,2052.0,2050,2.0,AA,2019,N4XKAA,LGA,STL,133.0,888,18,50,2013-01-18 18:00:00,American Airlines Inc.
15707,2013,1,18,1906.0,1910,-4.0,2052.0,2055,-3.0,MQ,4569,N736MQ,LGA,RDU,75.0,431,19,10,2013-01-18 19:00:00,Envoy Air
15708,2013,1,18,1908.0,1900,8.0,2038.0,2057,-19.0,9E,3368,N936XJ,JFK,PIT,65.0,340,19,0,2013-01-18 19:00:00,Endeavor Air Inc.
15709,2013,1,18,1909.0,1915,-6.0,2142.0,2230,-48.0,DL,1729,N3764D,JFK,LAS,301.0,2248,19,15,2013-01-18 19:00:00,Delta Air Lines Inc.
15710,2013,1,18,1909.0,1905,4.0,2201.0,2225,-24.0,AA,21,N329AA,JFK,LAX,320.0,2475,19,5,2013-01-18 19:00:00,American Airlines Inc.
15711,2013,1,18,1909.0,1915,-6.0,2152.0,2212,-20.0,B6,155,N524JB,JFK,MCO,138.0,944,19,15,2013-01-18 19:00:00,JetBlue Airways
15712,2013,1,18,1910.0,1910,0.0,2224.0,2231,-7.0,B6,87,N623JB,JFK,SLC,283.0,1990,19,10,2013-01-18 19:00:00,JetBlue Airways
15713,2013,1,18,1910.0,1900,10.0,2036.0,2040,-4.0,UA,954,N472UA,EWR,ORD,124.0,719,19,0,2013-01-18 19:00:00,United Air Lines Inc.
15714,2013,1,18,1911.0,1915,-4.0,2102.0,2111,-9.0,9E,3525,N901XJ,JFK,ORD,127.0,740,19,15,2013-01-18 19:00:00,Endeavor Air Inc.
15715,2013,1,18,1915.0,1920,-5.0,2218.0,2249,-31.0,DL,83,N931DL,JFK,FLL,152.0,1069,19,20,2013-01-18 19:00:00,Delta Air Lines Inc.
15716,2013,1,18,1916.0,1920,-4.0,2048.0,2100,-12.0,AA,359,N3HKAA,LGA,ORD,120.0,733,19,20,2013-01-18 19:00:00,American Airlines Inc.
15717,2013,1,18,1916.0,1920,-4.0,2233.0,2258,-25.0,DL,6,N3740C,JFK,SLC,284.0,1990,19,20,2013-01-18 19:00:00,Delta Air Lines Inc.
15718,2013,1,18,1917.0,1915,2.0,2138.0,2137,1.0,EV,4085,N12201,EWR,OMA,174.0,1134,19,15,2013-01-18 19:00:00,ExpressJet Airlines Inc.
15719,2013,1,18,1918.0,1925,-7.0,2033.0,2045,-12.0,9E,4127,N8847A,JFK,IAD,44.0,228,19,25,2013-01-18 19:00:00,Endeavor Air Inc.
15720,2013,1,18,1918.0,1810,68.0,2147.0,2104,43.0,UA,812,N849UA,EWR,LAS,305.0,2227,18,10,2013-01-18 18:00:00,United Air Lines Inc.
15721,2013,1,18,1920.0,1925,-5.0,2225.0,2229,-4.0,DL,1485,N949DL,LGA,MCO,146.0,950,19,25,2013-01-18 19:00:00,Delta Air Lines Inc.
15722,2013,1,18,1920.0,1905,15.0,2237.0,2235,2.0,UA,1054,N26226,EWR,SFO,350.0,2565,19,5,2013-01-18 19:00:00,United Air Lines Inc.
15723,2013,1,18,1922.0,1925,-3.0,2221.0,2235,-14.0,DL,2370,N368NB,LGA,PBI,148.0,1035,19,25,2013-01-18 19:00:00,Delta Air Lines Inc.
15724,2013,1,18,1922.0,1925,-3.0,2236.0,2247,-11.0,DL,2139,N934DL,LGA,MIA,165.0,1096,19,25,2013-01-18 19:00:00,Delta Air Lines Inc.
15725,2013,1,18,1923.0,1930,-7.0,2237.0,2243,-6.0,DL,1435,N907DE,LGA,TPA,156.0,1010,19,30,2013-01-18 19:00:00,Delta Air Lines Inc.
15726,2013,1,18,1926.0,1930,-4.0,2157.0,2213,-16.0,DL,1715,N324NB,LGA,MSY,170.0,1183,19,30,2013-01-18 19:00:00,Delta Air Lines Inc.
15727,2013,1,18,1926.0,1930,-4.0,2108.0,2115,-7.0,EV,3274,N11548,LGA,CLE,72.0,419,19,30,2013-01-18 19:00:00,ExpressJet Airlines Inc.
15728,2013,1,18,1927.0,1935,-8.0,2217.0,2240,-23.0,AA,791,N3CHAA,LGA,DFW,199.0,1389,19,35,2013-01-18 19:00:00,American Airlines Inc.
15729,2013,1,18,1928.0,1930,-2.0,2123.0,2151,-28.0,9E,3798,N8409N,JFK,CLT,85.0,541,19,30,2013-01-18 19:00:00,Endeavor Air Inc.
15730,2013,1,18,1929.0,1845,44.0,2133.0,2050,43.0,EV,4227,N13997,EWR,GRR,106.0,605,18,45,2013-01-18 18:00:00,ExpressJet Airlines Inc.
15731,2013,1,18,1930.0,1935,-5.0,2159.0,2207,-8.0,EV,4333,N27190,EWR,TUL,184.0,1215,19,35,2013-01-18 19:00:00,ExpressJet Airlines Inc.
15732,2013,1,18,1930.0,1936,-6.0,2042.0,2056,-14.0,EV,5693,N830AS,LGA,IAD,47.0,229,19,36,2013-01-18 19:00:00,ExpressJet Airlines Inc.
15733,2013,1,18,1930.0,1920,10.0,2248.0,2315,-27.0,DL,1345,N3744F,JFK,PHX,291.0,2153,19,20,2013-01-18 19:00:00,Delta Air Lines Inc.
15734,2013,1,18,1930.0,1719,131.0,2144.0,1945,119.0,UA,509,N503UA,LGA,DEN,223.0,1620,17,19,2013-01-18 17:00:00,United Air Lines Inc.
15735,2013,1,18,1931.0,1900,31.0,2102.0,2051,11.0,DL,1255,N321NB,LGA,PIT,59.0,335,19,0,2013-01-18 19:00:00,Delta Air Lines Inc.
15736,2013,1,18,1931.0,1935,-4.0,2209.0,2220,-11.0,EV,4204,N11184,EWR,OKC,187.0,1325,19,35,2013-01-18 19:00:00,ExpressJet Airlines Inc.
15737,2013,1,18,1931.0,1900,31.0,2055.0,2033,22.0,EV,5683,N14174,EWR,BNA,112.0,748,19,0,2013-01-18 19:00:00,ExpressJet Airlines Inc.
15738,2013,1,18,1931.0,1930,1.0,2236.0,2312,-36.0,B6,91,N651JB,JFK,OAK,341.0,2576,19,30,2013-01-18 19:00:00,JetBlue Airways
15739,2013,1,18,1933.0,1928,5.0,2134.0,2129,5.0,EV,4532,N16911,EWR,CHS,99.0,628,19,28,2013-01-18 19:00:00,ExpressJet Airlines Inc.
15740,2013,1,18,1934.0,1920,14.0,2108.0,2121,-13.0,9E,3373,N604LR,JFK,RDU,72.0,427,19,20,2013-01-18 19:00:00,Endeavor Air Inc.
